"geoid","geolevel","year","state","level","value"
23001010100,"tract",2019,"ME","housing_score",79.5
23001010100,"tract",2019,"ME","housing_score",79.5
23001010200,"tract",2019,"ME","housing_score",96.65
23001010200,"tract",2019,"ME","housing_score",96.65
23001010300,"tract",2019,"ME","housing_score",82.59
23001010300,"tract",2019,"ME","housing_score",82.59
23001010400,"tract",2019,"ME","housing_score",98.48
23001010400,"tract",2019,"ME","housing_score",98.48
23001010500,"tract",2019,"ME","housing_score",90.08
23001010500,"tract",2019,"ME","housing_score",90.08
23001010600,"tract",2019,"ME","housing_score",109.79
23001010600,"tract",2019,"ME","housing_score",109.79
23001010700,"tract",2019,"ME","housing_score",106.71
23001010700,"tract",2019,"ME","housing_score",106.71
23001010800,"tract",2019,"ME","housing_score",107.98
23001010800,"tract",2019,"ME","housing_score",107.98
23001020100,"tract",2019,"ME","housing_score",66.86
23001020100,"tract",2019,"ME","housing_score",66.86
23001020200,"tract",2019,"ME","housing_score",89.78
23001020200,"tract",2019,"ME","housing_score",89.78
23001020300,"tract",2019,"ME","housing_score",85.36
23001020300,"tract",2019,"ME","housing_score",85.36
23001020400,"tract",2019,"ME","housing_score",75.13
23001020400,"tract",2019,"ME","housing_score",75.13
23001020500,"tract",2019,"ME","housing_score",90.53
23001020500,"tract",2019,"ME","housing_score",90.53
23001020600,"tract",2019,"ME","housing_score",106.21
23001020600,"tract",2019,"ME","housing_score",106.21
23001020700,"tract",2019,"ME","housing_score",103.97
23001020700,"tract",2019,"ME","housing_score",103.97
23001020800,"tract",2019,"ME","housing_score",106.91
23001020800,"tract",2019,"ME","housing_score",106.91
23001020900,"tract",2019,"ME","housing_score",98.68
23001020900,"tract",2019,"ME","housing_score",98.68
23001030100,"tract",2019,"ME","housing_score",99.84
23001030100,"tract",2019,"ME","housing_score",99.84
23001030200,"tract",2019,"ME","housing_score",109.01
23001030200,"tract",2019,"ME","housing_score",109.01
23001040000,"tract",2019,"ME","housing_score",117.02
23001040000,"tract",2019,"ME","housing_score",117.02
23001041000,"tract",2019,"ME","housing_score",101.54
23001041000,"tract",2019,"ME","housing_score",101.54
23001041500,"tract",2019,"ME","housing_score",105.97
23001041500,"tract",2019,"ME","housing_score",105.97
23001042000,"tract",2019,"ME","housing_score",106
23001042000,"tract",2019,"ME","housing_score",106
23001043000,"tract",2019,"ME","housing_score",92.67
23001043000,"tract",2019,"ME","housing_score",92.67
23001044000,"tract",2019,"ME","housing_score",81.41
23001044000,"tract",2019,"ME","housing_score",81.41
23001045000,"tract",2019,"ME","housing_score",96.09
23001045000,"tract",2019,"ME","housing_score",96.09
23001046000,"tract",2019,"ME","housing_score",107.81
23001046000,"tract",2019,"ME","housing_score",107.81
23001046500,"tract",2019,"ME","housing_score",108.13
23001046500,"tract",2019,"ME","housing_score",108.13
23003950100,"tract",2019,"ME","housing_score",66.69
23003950100,"tract",2019,"ME","housing_score",66.69
23003950200,"tract",2019,"ME","housing_score",75.85
23003950200,"tract",2019,"ME","housing_score",75.85
23003950300,"tract",2019,"ME","housing_score",88.28
23003950300,"tract",2019,"ME","housing_score",88.28
23003950400,"tract",2019,"ME","housing_score",87.88
23003950400,"tract",2019,"ME","housing_score",87.88
23003950600,"tract",2019,"ME","housing_score",91.78
23003950600,"tract",2019,"ME","housing_score",91.78
23003950700,"tract",2019,"ME","housing_score",65.64
23003950700,"tract",2019,"ME","housing_score",65.64
23003950900,"tract",2019,"ME","housing_score",73.85
23003950900,"tract",2019,"ME","housing_score",73.85
23003951000,"tract",2019,"ME","housing_score",84.19
23003951000,"tract",2019,"ME","housing_score",84.19
23003951100,"tract",2019,"ME","housing_score",96.14
23003951100,"tract",2019,"ME","housing_score",96.14
23003951200,"tract",2019,"ME","housing_score",97.61
23003951200,"tract",2019,"ME","housing_score",97.61
23003951300,"tract",2019,"ME","housing_score",96.08
23003951300,"tract",2019,"ME","housing_score",96.08
23003951400,"tract",2019,"ME","housing_score",89.97
23003951400,"tract",2019,"ME","housing_score",89.97
23003951600,"tract",2019,"ME","housing_score",63.79
23003951600,"tract",2019,"ME","housing_score",63.79
23003951700,"tract",2019,"ME","housing_score",97.95
23003951700,"tract",2019,"ME","housing_score",97.95
23003951800,"tract",2019,"ME","housing_score",88.93
23003951800,"tract",2019,"ME","housing_score",88.93
23003951900,"tract",2019,"ME","housing_score",98.93
23003951900,"tract",2019,"ME","housing_score",98.93
23003952000,"tract",2019,"ME","housing_score",78.6
23003952000,"tract",2019,"ME","housing_score",78.6
23003952100,"tract",2019,"ME","housing_score",76.47
23003952100,"tract",2019,"ME","housing_score",76.47
23003952300,"tract",2019,"ME","housing_score",65.85
23003952300,"tract",2019,"ME","housing_score",65.85
23003952400,"tract",2019,"ME","housing_score",81.47
23003952400,"tract",2019,"ME","housing_score",81.47
23003952500,"tract",2019,"ME","housing_score",97.7
23003952500,"tract",2019,"ME","housing_score",97.7
23003952600,"tract",2019,"ME","housing_score",71.59
23003952600,"tract",2019,"ME","housing_score",71.59
23003952700,"tract",2019,"ME","housing_score",71.39
23003952700,"tract",2019,"ME","housing_score",71.39
23003952900,"tract",2019,"ME","housing_score",59.22
23003952900,"tract",2019,"ME","housing_score",59.22
23005000100,"tract",2019,"ME","housing_score",93.41
23005000100,"tract",2019,"ME","housing_score",93.41
23005000200,"tract",2019,"ME","housing_score",93.2
23005000200,"tract",2019,"ME","housing_score",93.2
23005000300,"tract",2019,"ME","housing_score",73.31
23005000300,"tract",2019,"ME","housing_score",73.31
23005000500,"tract",2019,"ME","housing_score",79.42
