"geoid","geolevel","year","state","level","value"
42001030101,"tract",2019,"PA","housing_score",106.4
42001030101,"tract",2019,"PA","housing_score",106.4
42001030102,"tract",2019,"PA","housing_score",115.11
42001030102,"tract",2019,"PA","housing_score",115.11
42001030200,"tract",2019,"PA","housing_score",105.48
42001030200,"tract",2019,"PA","housing_score",105.48
42001030300,"tract",2019,"PA","housing_score",104.89
42001030300,"tract",2019,"PA","housing_score",104.89
42001030400,"tract",2019,"PA","housing_score",108.38
42001030400,"tract",2019,"PA","housing_score",108.38
42001030500,"tract",2019,"PA","housing_score",104.91
42001030500,"tract",2019,"PA","housing_score",104.91
42001030600,"tract",2019,"PA","housing_score",102.72
42001030600,"tract",2019,"PA","housing_score",102.72
42001030700,"tract",2019,"PA","housing_score",108.37
42001030700,"tract",2019,"PA","housing_score",108.37
42001030800,"tract",2019,"PA","housing_score",108.57
42001030800,"tract",2019,"PA","housing_score",108.57
42001030900,"tract",2019,"PA","housing_score",106.7
42001030900,"tract",2019,"PA","housing_score",106.7
42001031000,"tract",2019,"PA","housing_score",117.47
42001031000,"tract",2019,"PA","housing_score",117.47
42001031101,"tract",2019,"PA","housing_score",106.93
42001031101,"tract",2019,"PA","housing_score",106.93
42001031102,"tract",2019,"PA","housing_score",117.26
42001031102,"tract",2019,"PA","housing_score",117.26
42001031201,"tract",2019,"PA","housing_score",112.25
42001031201,"tract",2019,"PA","housing_score",112.25
42001031202,"tract",2019,"PA","housing_score",117.78
42001031202,"tract",2019,"PA","housing_score",117.78
42001031203,"tract",2019,"PA","housing_score",117.19
42001031203,"tract",2019,"PA","housing_score",117.19
42001031300,"tract",2019,"PA","housing_score",111.07
42001031300,"tract",2019,"PA","housing_score",111.07
42001031401,"tract",2019,"PA","housing_score",105.99
42001031401,"tract",2019,"PA","housing_score",105.99
42001031402,"tract",2019,"PA","housing_score",96.19
42001031402,"tract",2019,"PA","housing_score",96.19
42001031501,"tract",2019,"PA","housing_score",NA
42001031501,"tract",2019,"PA","housing_score",NA
42001031502,"tract",2019,"PA","housing_score",88.57
42001031502,"tract",2019,"PA","housing_score",88.57
42001031600,"tract",2019,"PA","housing_score",121.88
42001031600,"tract",2019,"PA","housing_score",121.88
42001031700,"tract",2019,"PA","housing_score",95.75
42001031700,"tract",2019,"PA","housing_score",95.75
42003010300,"tract",2019,"PA","housing_score",NA
42003010300,"tract",2019,"PA","housing_score",NA
42003020100,"tract",2019,"PA","housing_score",84.34
42003020100,"tract",2019,"PA","housing_score",84.34
42003020300,"tract",2019,"PA","housing_score",88.92
42003020300,"tract",2019,"PA","housing_score",88.92
42003030500,"tract",2019,"PA","housing_score",78.11
42003030500,"tract",2019,"PA","housing_score",78.11
42003040200,"tract",2019,"PA","housing_score",68.79
42003040200,"tract",2019,"PA","housing_score",68.79
42003040400,"tract",2019,"PA","housing_score",48.16
42003040400,"tract",2019,"PA","housing_score",48.16
42003040500,"tract",2019,"PA","housing_score",74.33
42003040500,"tract",2019,"PA","housing_score",74.33
42003040600,"tract",2019,"PA","housing_score",71.02
42003040600,"tract",2019,"PA","housing_score",71.02
42003040900,"tract",2019,"PA","housing_score",69.69
42003040900,"tract",2019,"PA","housing_score",69.69
42003050100,"tract",2019,"PA","housing_score",65.78
42003050100,"tract",2019,"PA","housing_score",65.78
42003050600,"tract",2019,"PA","housing_score",73.47
42003050600,"tract",2019,"PA","housing_score",73.47
42003050900,"tract",2019,"PA","housing_score",63.35
42003050900,"tract",2019,"PA","housing_score",63.35
42003051000,"tract",2019,"PA","housing_score",NA
42003051000,"tract",2019,"PA","housing_score",NA
42003051100,"tract",2019,"PA","housing_score",NA
42003051100,"tract",2019,"PA","housing_score",NA
42003060300,"tract",2019,"PA","housing_score",94.76
42003060300,"tract",2019,"PA","housing_score",94.76
42003060500,"tract",2019,"PA","housing_score",80.07
42003060500,"tract",2019,"PA","housing_score",80.07
42003070300,"tract",2019,"PA","housing_score",90.83
42003070300,"tract",2019,"PA","housing_score",90.83
42003070500,"tract",2019,"PA","housing_score",89.03
42003070500,"tract",2019,"PA","housing_score",89.03
42003070600,"tract",2019,"PA","housing_score",84.02
42003070600,"tract",2019,"PA","housing_score",84.02
42003070800,"tract",2019,"PA","housing_score",84.72
