"geoid","geolevel","year","state","level","value"
96701,"zcta",2023,"HI","housing_score",121.54
96701,"zcta",2023,"HI","housing_score",121.54
96703,"zcta",2023,"HI","housing_score",96.81
96703,"zcta",2023,"HI","housing_score",96.81
96704,"zcta",2023,"HI","housing_score",94.25
96704,"zcta",2023,"HI","housing_score",94.25
96705,"zcta",2023,"HI","housing_score",114.2
96705,"zcta",2023,"HI","housing_score",114.2
96706,"zcta",2023,"HI","housing_score",139.4
96706,"zcta",2023,"HI","housing_score",139.4
96707,"zcta",2023,"HI","housing_score",131.53
96707,"zcta",2023,"HI","housing_score",131.53
96708,"zcta",2023,"HI","housing_score",116.38
96708,"zcta",2023,"HI","housing_score",116.38
96710,"zcta",2023,"HI","housing_score",79.04
96710,"zcta",2023,"HI","housing_score",79.04
96712,"zcta",2023,"HI","housing_score",117.4
96712,"zcta",2023,"HI","housing_score",117.4
96713,"zcta",2023,"HI","housing_score",97.67
96713,"zcta",2023,"HI","housing_score",97.67
96714,"zcta",2023,"HI","housing_score",106.81
96714,"zcta",2023,"HI","housing_score",106.81
96716,"zcta",2023,"HI","housing_score",104.98
96716,"zcta",2023,"HI","housing_score",104.98
96717,"zcta",2023,"HI","housing_score",114.81
96717,"zcta",2023,"HI","housing_score",114.81
96719,"zcta",2023,"HI","housing_score",98.78
96719,"zcta",2023,"HI","housing_score",98.78
96720,"zcta",2023,"HI","housing_score",106.47
96720,"zcta",2023,"HI","housing_score",106.47
96722,"zcta",2023,"HI","housing_score",93.9
96722,"zcta",2023,"HI","housing_score",93.9
96725,"zcta",2023,"HI","housing_score",106.31
96725,"zcta",2023,"HI","housing_score",106.31
96726,"zcta",2023,"HI","housing_score",NA
96726,"zcta",2023,"HI","housing_score",NA
96727,"zcta",2023,"HI","housing_score",91.35
96727,"zcta",2023,"HI","housing_score",91.35
96728,"zcta",2023,"HI","housing_score",99.56
96728,"zcta",2023,"HI","housing_score",99.56
96729,"zcta",2023,"HI","housing_score",66.56
96729,"zcta",2023,"HI","housing_score",66.56
96730,"zcta",2023,"HI","housing_score",124.95
96730,"zcta",2023,"HI","housing_score",124.95
96731,"zcta",2023,"HI","housing_score",104.35
96731,"zcta",2023,"HI","housing_score",104.35
96732,"zcta",2023,"HI","housing_score",118.05
96732,"zcta",2023,"HI","housing_score",118.05
96734,"zcta",2023,"HI","housing_score",138.88
96734,"zcta",2023,"HI","housing_score",138.88
96737,"zcta",2023,"HI","housing_score",66.63
96737,"zcta",2023,"HI","housing_score",66.63
96738,"zcta",2023,"HI","housing_score",103.77
96738,"zcta",2023,"HI","housing_score",103.77
96740,"zcta",2023,"HI","housing_score",110.08
96740,"zcta",2023,"HI","housing_score",110.08
96741,"zcta",2023,"HI","housing_score",116.44
96741,"zcta",2023,"HI","housing_score",116.44
96742,"zcta",2023,"HI","housing_score",NA
96742,"zcta",2023,"HI","housing_score",NA
96743,"zcta",2023,"HI","housing_score",112.92
96743,"zcta",2023,"HI","housing_score",112.92
96744,"zcta",2023,"HI","housing_score",129.62
96744,"zcta",2023,"HI","housing_score",129.62
96746,"zcta",2023,"HI","housing_score",113.94
96746,"zcta",2023,"HI","housing_score",113.94
96747,"zcta",2023,"HI","housing_score",NA
96747,"zcta",2023,"HI","housing_score",NA
96748,"zcta",2023,"HI","housing_score",87.72
96748,"zcta",2023,"HI","housing_score",87.72
96749,"zcta",2023,"HI","housing_score",103.68
96749,"zcta",2023,"HI","housing_score",103.68
96750,"zcta",2023,"HI","housing_score",93.14
96750,"zcta",2023,"HI","housing_score",93.14
96751,"zcta",2023,"HI","housing_score",NA
96751,"zcta",2023,"HI","housing_score",NA
96752,"zcta",2023,"HI","housing_score",105.51
96752,"zcta",2023,"HI","housing_score",105.51
96753,"zcta",2023,"HI","housing_score",112.28
96753,"zcta",2023,"HI","housing_score",112.28
96754,"zcta",2023,"HI","housing_score",114.65
96754,"zcta",2023,"HI","housing_score",114.65
96755,"zcta",2023,"HI","housing_score",90.88
96755,"zcta",2023,"HI","housing_score",90.88
96756,"zcta",2023,"HI","housing_score",104.26
96756,"zcta",2023,"HI","housing_score",104.26
96757,"zcta",2023,"HI","housing_score",88.6
96757,"zcta",2023,"HI","housing_score",88.6
96759,"zcta",2023,"HI","housing_score",NA
96759,"zcta",2023,"HI","housing_score",NA
96760,"zcta",2023,"HI","housing_score",81.81
96760,"zcta",2023,"HI","housing_score",81.81
96761,"zcta",2023,"HI","housing_score",111.5
96761,"zcta",2023,"HI","housing_score",111.5
96762,"zcta",2023,"HI","housing_score",126
96762,"zcta",2023,"HI","housing_score",126
96763,"zcta",2023,"HI","housing_score",95.39
96763,"zcta",2023,"HI","housing_score",95.39
96764,"zcta",2023,"HI","housing_score",81.78
96764,"zcta",2023,"HI","housing_score",81.78
96765,"zcta",2023,"HI","housing_score",107.19
96765,"zcta",2023,"HI","housing_score",107.19
96766,"zcta",2023,"HI","housing_score",115.15
96766,"zcta",2023,"HI","housing_score",115.15
96768,"zcta",2023,"HI","housing_score",120.28
96768,"zcta",2023,"HI","housing_score",120.28
96769,"zcta",2023,"HI","housing_score",NA
96769,"zcta",2023,"HI","housing_score",NA
96770,"zcta",2023,"HI","housing_score",59.86
96770,"zcta",2023,"HI","housing_score",59.86
96771,"zcta",2023,"HI","housing_score",85.14
96771,"zcta",2023,"HI","housing_score",85.14
96772,"zcta",2023,"HI","housing_score",83.7
96772,"zcta",2023,"HI","housing_score",83.7
96773,"zcta",2023,"HI","housing_score",99.93
96773,"zcta",2023,"HI","housing_score",99.93
96774,"zcta",2023,"HI","housing_score",92.38
96774,"zcta",2023,"HI","housing_score",92.38
96776,"zcta",2023,"HI","housing_score",87.6
96776,"zcta",2023,"HI","housing_score",87.6
96777,"zcta",2023,"HI","housing_score",90.12
96777,"zcta",2023,"HI","housing_score",90.12
96778,"zcta",2023,"HI","housing_score",86.59
96778,"zcta",2023,"HI","housing_score",86.59
96779,"zcta",2023,"HI","housing_score",112.38
96779,"zcta",2023,"HI","housing_score",112.38
96780,"zcta",2023,"HI","housing_score",106.79
96780,"zcta",2023,"HI","housing_score",106.79
96781,"zcta",2023,"HI","housing_score",97.65
96781,"zcta",2023,"HI","housing_score",97.65
96782,"zcta",2023,"HI","housing_score",125.06
96782,"zcta",2023,"HI","housing_score",125.06
96783,"zcta",2023,"HI","housing_score",97.46
96783,"zcta",2023,"HI","housing_score",97.46
96785,"zcta",2023,"HI","housing_score",89.56
96785,"zcta",2023,"HI","housing_score",89.56
96786,"zcta",2023,"HI","housing_score",127.75
96786,"zcta",2023,"HI","housing_score",127.75
96789,"zcta",2023,"HI","housing_score",130.53
96789,"zcta",2023,"HI","housing_score",130.53
96790,"zcta",2023,"HI","housing_score",115.49
