"geoid","geolevel","year","state","level","value"
43001,"zcta",2023,"OH","housing_score",107.82
43001,"zcta",2023,"OH","housing_score",107.82
43002,"zcta",2023,"OH","housing_score",108.55
43002,"zcta",2023,"OH","housing_score",108.55
43003,"zcta",2023,"OH","housing_score",109.33
43003,"zcta",2023,"OH","housing_score",109.33
43004,"zcta",2023,"OH","housing_score",127.3
43004,"zcta",2023,"OH","housing_score",127.3
43005,"zcta",2023,"OH","housing_score",111
43005,"zcta",2023,"OH","housing_score",111
43006,"zcta",2023,"OH","housing_score",91.15
43006,"zcta",2023,"OH","housing_score",91.15
43007,"zcta",2023,"OH","housing_score",NA
43007,"zcta",2023,"OH","housing_score",NA
43008,"zcta",2023,"OH","housing_score",106.13
43008,"zcta",2023,"OH","housing_score",106.13
43009,"zcta",2023,"OH","housing_score",102
43009,"zcta",2023,"OH","housing_score",102
43010,"zcta",2023,"OH","housing_score",104.93
43010,"zcta",2023,"OH","housing_score",104.93
43011,"zcta",2023,"OH","housing_score",108.32
43011,"zcta",2023,"OH","housing_score",108.32
43013,"zcta",2023,"OH","housing_score",124.71
43013,"zcta",2023,"OH","housing_score",124.71
43014,"zcta",2023,"OH","housing_score",97.94
43014,"zcta",2023,"OH","housing_score",97.94
43015,"zcta",2023,"OH","housing_score",129.08
43015,"zcta",2023,"OH","housing_score",129.08
43016,"zcta",2023,"OH","housing_score",135.49
43016,"zcta",2023,"OH","housing_score",135.49
43017,"zcta",2023,"OH","housing_score",136.23
43017,"zcta",2023,"OH","housing_score",136.23
43018,"zcta",2023,"OH","housing_score",NA
43018,"zcta",2023,"OH","housing_score",NA
43019,"zcta",2023,"OH","housing_score",95.99
43019,"zcta",2023,"OH","housing_score",95.99
43021,"zcta",2023,"OH","housing_score",131.03
43021,"zcta",2023,"OH","housing_score",131.03
43022,"zcta",2023,"OH","housing_score",NA
43022,"zcta",2023,"OH","housing_score",NA
43023,"zcta",2023,"OH","housing_score",120.31
43023,"zcta",2023,"OH","housing_score",120.31
43025,"zcta",2023,"OH","housing_score",110.26
43025,"zcta",2023,"OH","housing_score",110.26
43026,"zcta",2023,"OH","housing_score",135.43
43026,"zcta",2023,"OH","housing_score",135.43
43027,"zcta",2023,"OH","housing_score",NA
43027,"zcta",2023,"OH","housing_score",NA
43028,"zcta",2023,"OH","housing_score",106.31
43028,"zcta",2023,"OH","housing_score",106.31
43029,"zcta",2023,"OH","housing_score",109.82
43029,"zcta",2023,"OH","housing_score",109.82
43030,"zcta",2023,"OH","housing_score",128.59
43030,"zcta",2023,"OH","housing_score",128.59
43031,"zcta",2023,"OH","housing_score",119.86
43031,"zcta",2023,"OH","housing_score",119.86
43032,"zcta",2023,"OH","housing_score",NA
43032,"zcta",2023,"OH","housing_score",NA
43033,"zcta",2023,"OH","housing_score",109.38
43033,"zcta",2023,"OH","housing_score",109.38
43035,"zcta",2023,"OH","housing_score",138.7
43035,"zcta",2023,"OH","housing_score",138.7
43036,"zcta",2023,"OH","housing_score",107.4
43036,"zcta",2023,"OH","housing_score",107.4
43037,"zcta",2023,"OH","housing_score",97.96
43037,"zcta",2023,"OH","housing_score",97.96
43040,"zcta",2023,"OH","housing_score",125
43040,"zcta",2023,"OH","housing_score",125
43044,"zcta",2023,"OH","housing_score",102.11
43044,"zcta",2023,"OH","housing_score",102.11
43045,"zcta",2023,"OH","housing_score",115.21
43045,"zcta",2023,"OH","housing_score",115.21
43046,"zcta",2023,"OH","housing_score",107.6
43046,"zcta",2023,"OH","housing_score",107.6
43047,"zcta",2023,"OH","housing_score",NA
43047,"zcta",2023,"OH","housing_score",NA
43050,"zcta",2023,"OH","housing_score",110.78
43050,"zcta",2023,"OH","housing_score",110.78
43054,"zcta",2023,"OH","housing_score",138.96
43054,"zcta",2023,"OH","housing_score",138.96
43055,"zcta",2023,"OH","housing_score",116.85
43055,"zcta",2023,"OH","housing_score",116.85
43056,"zcta",2023,"OH","housing_score",109.43
43056,"zcta",2023,"OH","housing_score",109.43
43060,"zcta",2023,"OH","housing_score",105.15
43060,"zcta",2023,"OH","housing_score",105.15
43061,"zcta",2023,"OH","housing_score",115.24
43061,"zcta",2023,"OH","housing_score",115.24
43062,"zcta",2023,"OH","housing_score",123.92
43062,"zcta",2023,"OH","housing_score",123.92
43064,"zcta",2023,"OH","housing_score",124.25
43064,"zcta",2023,"OH","housing_score",124.25
43065,"zcta",2023,"OH","housing_score",139.11
43065,"zcta",2023,"OH","housing_score",139.11
43066,"zcta",2023,"OH","housing_score",105.23
43066,"zcta",2023,"OH","housing_score",105.23
43067,"zcta",2023,"OH","housing_score",111.8
43067,"zcta",2023,"OH","housing_score",111.8
43068,"zcta",2023,"OH","housing_score",126.92
43068,"zcta",2023,"OH","housing_score",126.92
43070,"zcta",2023,"OH","housing_score",107.22
43070,"zcta",2023,"OH","housing_score",107.22
43071,"zcta",2023,"OH","housing_score",99.97
43071,"zcta",2023,"OH","housing_score",99.97
43072,"zcta",2023,"OH","housing_score",98.37
43072,"zcta",2023,"OH","housing_score",98.37
43074,"zcta",2023,"OH","housing_score",126.57
43074,"zcta",2023,"OH","housing_score",126.57
43076,"zcta",2023,"OH","housing_score",102.37
43076,"zcta",2023,"OH","housing_score",102.37
43077,"zcta",2023,"OH","housing_score",108.44
43077,"zcta",2023,"OH","housing_score",108.44
43078,"zcta",2023,"OH","housing_score",104.38
43078,"zcta",2023,"OH","housing_score",104.38
43080,"zcta",2023,"OH","housing_score",97.37
43080,"zcta",2023,"OH","housing_score",97.37
43081,"zcta",2023,"OH","housing_score",132.58
43081,"zcta",2023,"OH","housing_score",132.58
43082,"zcta",2023,"OH","housing_score",136.44
43082,"zcta",2023,"OH","housing_score",136.44
43084,"zcta",2023,"OH","housing_score",95.42
43084,"zcta",2023,"OH","housing_score",95.42
43085,"zcta",2023,"OH","housing_score",125.8
43085,"zcta",2023,"OH","housing_score",125.8
43101,"zcta",2023,"OH","housing_score",105.37
43101,"zcta",2023,"OH","housing_score",105.37
43102,"zcta",2023,"OH","housing_score",104.28
43102,"zcta",2023,"OH","housing_score",104.28
43103,"zcta",2023,"OH","housing_score",112.52
43103,"zcta",2023,"OH","housing_score",112.52
43105,"zcta",2023,"OH","housing_score",108.88
43105,"zcta",2023,"OH","housing_score",108.88
43106,"zcta",2023,"OH","housing_score",106.51
43106,"zcta",2023,"OH","housing_score",106.51
43107,"zcta",2023,"OH","housing_score",105.59
43107,"zcta",2023,"OH","housing_score",105.59
43109,"zcta",2023,"OH","housing_score",122.78
43109,"zcta",2023,"OH","housing_score",122.78
43110,"zcta",2023,"OH","housing_score",124.62
43110,"zcta",2023,"OH","housing_score",124.62
43111,"zcta",2023,"OH","housing_score",100.21
43111,"zcta",2023,"OH","housing_score",100.21
43112,"zcta",2023,"OH","housing_score",116.52
43112,"zcta",2023,"OH","housing_score",116.52
43113,"zcta",2023,"OH","housing_score",109.09
43113,"zcta",2023,"OH","housing_score",109.09
43115,"zcta",2023,"OH","housing_score",111.87
43115,"zcta",2023,"OH","housing_score",111.87
43116,"zcta",2023,"OH","housing_score",124.25
43116,"zcta",2023,"OH","housing_score",124.25
43117,"zcta",2023,"OH","housing_score",NA
43117,"zcta",2023,"OH","housing_score",NA
43119,"zcta",2023,"OH","housing_score",120.02
43119,"zcta",2023,"OH","housing_score",120.02
43123,"zcta",2023,"OH","housing_score",129.53
43123,"zcta",2023,"OH","housing_score",129.53
43125,"zcta",2023,"OH","housing_score",117.61
43125,"zcta",2023,"OH","housing_score",117.61
43126,"zcta",2023,"OH","housing_score",103.26
43126,"zcta",2023,"OH","housing_score",103.26
43127,"zcta",2023,"OH","housing_score",74.94
43127,"zcta",2023,"OH","housing_score",74.94
43128,"zcta",2023,"OH","housing_score",98.06
43128,"zcta",2023,"OH","housing_score",98.06
43130,"zcta",2023,"OH","housing_score",120.45
43130,"zcta",2023,"OH","housing_score",120.45
43135,"zcta",2023,"OH","housing_score",89.34
43135,"zcta",2023,"OH","housing_score",89.34
43136,"zcta",2023,"OH","housing_score",124.8
43136,"zcta",2023,"OH","housing_score",124.8
43137,"zcta",2023,"OH","housing_score",108.58
43137,"zcta",2023,"OH","housing_score",108.58
43138,"zcta",2023,"OH","housing_score",104.68
43138,"zcta",2023,"OH","housing_score",104.68
43140,"zcta",2023,"OH","housing_score",114.57
43140,"zcta",2023,"OH","housing_score",114.57
43142,"zcta",2023,"OH","housing_score",91.8
43142,"zcta",2023,"OH","housing_score",91.8
43143,"zcta",2023,"OH","housing_score",106.14
43143,"zcta",2023,"OH","housing_score",106.14
43144,"zcta",2023,"OH","housing_score",75.1
43144,"zcta",2023,"OH","housing_score",75.1
43145,"zcta",2023,"OH","housing_score",100.21
43145,"zcta",2023,"OH","housing_score",100.21
43146,"zcta",2023,"OH","housing_score",114.48
43146,"zcta",2023,"OH","housing_score",114.48
43147,"zcta",2023,"OH","housing_score",130.34
43147,"zcta",2023,"OH","housing_score",130.34
43148,"zcta",2023,"OH","housing_score",106.9
43148,"zcta",2023,"OH","housing_score",106.9
43149,"zcta",2023,"OH","housing_score",89.42
43149,"zcta",2023,"OH","housing_score",89.42
43150,"zcta",2023,"OH","housing_score",106.49
43150,"zcta",2023,"OH","housing_score",106.49
43151,"zcta",2023,"OH","housing_score",110.1
43151,"zcta",2023,"OH","housing_score",110.1
43152,"zcta",2023,"OH","housing_score",87.17
43152,"zcta",2023,"OH","housing_score",87.17
43153,"zcta",2023,"OH","housing_score",109.23
43153,"zcta",2023,"OH","housing_score",109.23
43154,"zcta",2023,"OH","housing_score",101.64
43154,"zcta",2023,"OH","housing_score",101.64
43155,"zcta",2023,"OH","housing_score",102.42
43155,"zcta",2023,"OH","housing_score",102.42
43156,"zcta",2023,"OH","housing_score",69.02
43156,"zcta",2023,"OH","housing_score",69.02
43157,"zcta",2023,"OH","housing_score",93.64
43157,"zcta",2023,"OH","housing_score",93.64
43158,"zcta",2023,"OH","housing_score",126.66
43158,"zcta",2023,"OH","housing_score",126.66
43160,"zcta",2023,"OH","housing_score",106.27
43160,"zcta",2023,"OH","housing_score",106.27
43162,"zcta",2023,"OH","housing_score",108.8
43162,"zcta",2023,"OH","housing_score",108.8
43164,"zcta",2023,"OH","housing_score",95.57
43164,"zcta",2023,"OH","housing_score",95.57
43201,"zcta",2023,"OH","housing_score",125.32
43201,"zcta",2023,"OH","housing_score",125.32
43202,"zcta",2023,"OH","housing_score",124.21
43202,"zcta",2023,"OH","housing_score",124.21
43203,"zcta",2023,"OH","housing_score",107.08
43203,"zcta",2023,"OH","housing_score",107.08
43204,"zcta",2023,"OH","housing_score",112.49
43204,"zcta",2023,"OH","housing_score",112.49
43205,"zcta",2023,"OH","housing_score",110.35
43205,"zcta",2023,"OH","housing_score",110.35
43206,"zcta",2023,"OH","housing_score",115.79
43206,"zcta",2023,"OH","housing_score",115.79
43207,"zcta",2023,"OH","housing_score",112.07
43207,"zcta",2023,"OH","housing_score",112.07
43209,"zcta",2023,"OH","housing_score",123.52
43209,"zcta",2023,"OH","housing_score",123.52
43210,"zcta",2023,"OH","housing_score",NA
43210,"zcta",2023,"OH","housing_score",NA
43211,"zcta",2023,"OH","housing_score",97.9
43211,"zcta",2023,"OH","housing_score",97.9
43212,"zcta",2023,"OH","housing_score",132.06
43212,"zcta",2023,"OH","housing_score",132.06
43213,"zcta",2023,"OH","housing_score",116.2
43213,"zcta",2023,"OH","housing_score",116.2
43214,"zcta",2023,"OH","housing_score",126.26
43214,"zcta",2023,"OH","housing_score",126.26
43215,"zcta",2023,"OH","housing_score",111.02
43215,"zcta",2023,"OH","housing_score",111.02
43217,"zcta",2023,"OH","housing_score",121.22
43217,"zcta",2023,"OH","housing_score",121.22
43218,"zcta",2023,"OH","housing_score",NA
43218,"zcta",2023,"OH","housing_score",NA
43219,"zcta",2023,"OH","housing_score",113.18
43219,"zcta",2023,"OH","housing_score",113.18
43220,"zcta",2023,"OH","housing_score",130.13
43220,"zcta",2023,"OH","housing_score",130.13
43221,"zcta",2023,"OH","housing_score",129.41
43221,"zcta",2023,"OH","housing_score",129.41
43222,"zcta",2023,"OH","housing_score",97.28
43222,"zcta",2023,"OH","housing_score",97.28
43223,"zcta",2023,"OH","housing_score",109.08
43223,"zcta",2023,"OH","housing_score",109.08
43224,"zcta",2023,"OH","housing_score",113.11
43224,"zcta",2023,"OH","housing_score",113.11
43227,"zcta",2023,"OH","housing_score",109.87
43227,"zcta",2023,"OH","housing_score",109.87
43228,"zcta",2023,"OH","housing_score",121.95
43228,"zcta",2023,"OH","housing_score",121.95
43229,"zcta",2023,"OH","housing_score",121.16
43229,"zcta",2023,"OH","housing_score",121.16
43230,"zcta",2023,"OH","housing_score",131.4
43230,"zcta",2023,"OH","housing_score",131.4
43231,"zcta",2023,"OH","housing_score",121.2
43231,"zcta",2023,"OH","housing_score",121.2
43232,"zcta",2023,"OH","housing_score",117.54
43232,"zcta",2023,"OH","housing_score",117.54
43235,"zcta",2023,"OH","housing_score",128.13
43235,"zcta",2023,"OH","housing_score",128.13
43240,"zcta",2023,"OH","housing_score",118.98
43240,"zcta",2023,"OH","housing_score",118.98
43302,"zcta",2023,"OH","housing_score",109.51
43302,"zcta",2023,"OH","housing_score",109.51
43310,"zcta",2023,"OH","housing_score",91.26
43310,"zcta",2023,"OH","housing_score",91.26
43311,"zcta",2023,"OH","housing_score",111.17
43311,"zcta",2023,"OH","housing_score",111.17
43314,"zcta",2023,"OH","housing_score",95.1
43314,"zcta",2023,"OH","housing_score",95.1
43315,"zcta",2023,"OH","housing_score",100.65
43315,"zcta",2023,"OH","housing_score",100.65
43316,"zcta",2023,"OH","housing_score",103.42
43316,"zcta",2023,"OH","housing_score",103.42
43317,"zcta",2023,"OH","housing_score",96.14
43317,"zcta",2023,"OH","housing_score",96.14
43318,"zcta",2023,"OH","housing_score",97.82
43318,"zcta",2023,"OH","housing_score",97.82
43319,"zcta",2023,"OH","housing_score",103.43
43319,"zcta",2023,"OH","housing_score",103.43
43320,"zcta",2023,"OH","housing_score",92.3
43320,"zcta",2023,"OH","housing_score",92.3
43321,"zcta",2023,"OH","housing_score",95.22
43321,"zcta",2023,"OH","housing_score",95.22
