"geoid","geolevel","year","state","level","value"
37010,"zcta",2023,"TN","housing_score",105.47
37010,"zcta",2023,"TN","housing_score",105.47
37012,"zcta",2023,"TN","housing_score",100.43
37012,"zcta",2023,"TN","housing_score",100.43
37013,"zcta",2023,"TN","housing_score",130.59
37013,"zcta",2023,"TN","housing_score",130.59
37014,"zcta",2023,"TN","housing_score",110.69
37014,"zcta",2023,"TN","housing_score",110.69
37015,"zcta",2023,"TN","housing_score",108.86
37015,"zcta",2023,"TN","housing_score",108.86
37016,"zcta",2023,"TN","housing_score",87.11
37016,"zcta",2023,"TN","housing_score",87.11
37018,"zcta",2023,"TN","housing_score",87.51
37018,"zcta",2023,"TN","housing_score",87.51
37019,"zcta",2023,"TN","housing_score",100.63
37019,"zcta",2023,"TN","housing_score",100.63
37020,"zcta",2023,"TN","housing_score",107.53
37020,"zcta",2023,"TN","housing_score",107.53
37022,"zcta",2023,"TN","housing_score",104.69
37022,"zcta",2023,"TN","housing_score",104.69
37023,"zcta",2023,"TN","housing_score",82.35
37023,"zcta",2023,"TN","housing_score",82.35
37025,"zcta",2023,"TN","housing_score",96.27
37025,"zcta",2023,"TN","housing_score",96.27
37026,"zcta",2023,"TN","housing_score",86.22
37026,"zcta",2023,"TN","housing_score",86.22
37027,"zcta",2023,"TN","housing_score",147.53
37027,"zcta",2023,"TN","housing_score",147.53
37028,"zcta",2023,"TN","housing_score",59.99
37028,"zcta",2023,"TN","housing_score",59.99
37029,"zcta",2023,"TN","housing_score",111.05
37029,"zcta",2023,"TN","housing_score",111.05
37030,"zcta",2023,"TN","housing_score",95.74
37030,"zcta",2023,"TN","housing_score",95.74
37031,"zcta",2023,"TN","housing_score",104.48
37031,"zcta",2023,"TN","housing_score",104.48
37032,"zcta",2023,"TN","housing_score",103.74
37032,"zcta",2023,"TN","housing_score",103.74
37033,"zcta",2023,"TN","housing_score",97.25
37033,"zcta",2023,"TN","housing_score",97.25
37034,"zcta",2023,"TN","housing_score",108.27
37034,"zcta",2023,"TN","housing_score",108.27
37035,"zcta",2023,"TN","housing_score",105.15
37035,"zcta",2023,"TN","housing_score",105.15
37036,"zcta",2023,"TN","housing_score",95.25
37036,"zcta",2023,"TN","housing_score",95.25
37037,"zcta",2023,"TN","housing_score",119.25
37037,"zcta",2023,"TN","housing_score",119.25
37040,"zcta",2023,"TN","housing_score",121.84
37040,"zcta",2023,"TN","housing_score",121.84
37042,"zcta",2023,"TN","housing_score",126.98
37042,"zcta",2023,"TN","housing_score",126.98
37043,"zcta",2023,"TN","housing_score",124.73
37043,"zcta",2023,"TN","housing_score",124.73
37046,"zcta",2023,"TN","housing_score",129.36
37046,"zcta",2023,"TN","housing_score",129.36
37047,"zcta",2023,"TN","housing_score",97.67
37047,"zcta",2023,"TN","housing_score",97.67
37048,"zcta",2023,"TN","housing_score",106.04
37048,"zcta",2023,"TN","housing_score",106.04
37049,"zcta",2023,"TN","housing_score",108.48
37049,"zcta",2023,"TN","housing_score",108.48
37050,"zcta",2023,"TN","housing_score",92.5
37050,"zcta",2023,"TN","housing_score",92.5
37051,"zcta",2023,"TN","housing_score",100.46
37051,"zcta",2023,"TN","housing_score",100.46
37052,"zcta",2023,"TN","housing_score",88.39
37052,"zcta",2023,"TN","housing_score",88.39
37055,"zcta",2023,"TN","housing_score",108.8
37055,"zcta",2023,"TN","housing_score",108.8
37057,"zcta",2023,"TN","housing_score",62.17
37057,"zcta",2023,"TN","housing_score",62.17
37058,"zcta",2023,"TN","housing_score",91.4
37058,"zcta",2023,"TN","housing_score",91.4
37059,"zcta",2023,"TN","housing_score",97.96
37059,"zcta",2023,"TN","housing_score",97.96
37060,"zcta",2023,"TN","housing_score",107.89
37060,"zcta",2023,"TN","housing_score",107.89
37061,"zcta",2023,"TN","housing_score",88.39
37061,"zcta",2023,"TN","housing_score",88.39
37062,"zcta",2023,"TN","housing_score",116.3
37062,"zcta",2023,"TN","housing_score",116.3
37064,"zcta",2023,"TN","housing_score",138.58
37064,"zcta",2023,"TN","housing_score",138.58
37066,"zcta",2023,"TN","housing_score",122.72
37066,"zcta",2023,"TN","housing_score",122.72
37067,"zcta",2023,"TN","housing_score",129.47
37067,"zcta",2023,"TN","housing_score",129.47
37069,"zcta",2023,"TN","housing_score",126.55
37069,"zcta",2023,"TN","housing_score",126.55
37072,"zcta",2023,"TN","housing_score",116.47
37072,"zcta",2023,"TN","housing_score",116.47
37073,"zcta",2023,"TN","housing_score",113.9
37073,"zcta",2023,"TN","housing_score",113.9
37074,"zcta",2023,"TN","housing_score",105.25
37074,"zcta",2023,"TN","housing_score",105.25
37075,"zcta",2023,"TN","housing_score",132.39
37075,"zcta",2023,"TN","housing_score",132.39
37076,"zcta",2023,"TN","housing_score",122.95
37076,"zcta",2023,"TN","housing_score",122.95
37078,"zcta",2023,"TN","housing_score",99.45
37078,"zcta",2023,"TN","housing_score",99.45
37079,"zcta",2023,"TN","housing_score",89.21
37079,"zcta",2023,"TN","housing_score",89.21
