"geoid","geolevel","year","state","level","value"
73001,"zcta",2023,"OK","housing_score",NA
73001,"zcta",2023,"OK","housing_score",NA
73002,"zcta",2023,"OK","housing_score",83.39
73002,"zcta",2023,"OK","housing_score",83.39
73003,"zcta",2023,"OK","housing_score",117.68
73003,"zcta",2023,"OK","housing_score",117.68
73004,"zcta",2023,"OK","housing_score",86.52
73004,"zcta",2023,"OK","housing_score",86.52
73005,"zcta",2023,"OK","housing_score",79.96
73005,"zcta",2023,"OK","housing_score",79.96
73006,"zcta",2023,"OK","housing_score",72.97
73006,"zcta",2023,"OK","housing_score",72.97
73007,"zcta",2023,"OK","housing_score",111.5
73007,"zcta",2023,"OK","housing_score",111.5
73008,"zcta",2023,"OK","housing_score",101.48
73008,"zcta",2023,"OK","housing_score",101.48
73009,"zcta",2023,"OK","housing_score",75.27
73009,"zcta",2023,"OK","housing_score",75.27
73010,"zcta",2023,"OK","housing_score",110.46
73010,"zcta",2023,"OK","housing_score",110.46
73011,"zcta",2023,"OK","housing_score",85.87
73011,"zcta",2023,"OK","housing_score",85.87
73012,"zcta",2023,"OK","housing_score",126.15
73012,"zcta",2023,"OK","housing_score",126.15
73013,"zcta",2023,"OK","housing_score",124
73013,"zcta",2023,"OK","housing_score",124
73014,"zcta",2023,"OK","housing_score",83.89
73014,"zcta",2023,"OK","housing_score",83.89
73015,"zcta",2023,"OK","housing_score",76.04
73015,"zcta",2023,"OK","housing_score",76.04
73016,"zcta",2023,"OK","housing_score",110.46
73016,"zcta",2023,"OK","housing_score",110.46
73017,"zcta",2023,"OK","housing_score",71.16
73017,"zcta",2023,"OK","housing_score",71.16
73018,"zcta",2023,"OK","housing_score",93.26
73018,"zcta",2023,"OK","housing_score",93.26
73019,"zcta",2023,"OK","housing_score",NA
73019,"zcta",2023,"OK","housing_score",NA
73020,"zcta",2023,"OK","housing_score",111.49
73020,"zcta",2023,"OK","housing_score",111.49
73021,"zcta",2023,"OK","housing_score",79.31
73021,"zcta",2023,"OK","housing_score",79.31
73022,"zcta",2023,"OK","housing_score",NA
73022,"zcta",2023,"OK","housing_score",NA
73024,"zcta",2023,"OK","housing_score",91.23
