"geoid","geolevel","year","state","level","value"
87001,"zcta",2023,"NM","housing_score",85.07
87001,"zcta",2023,"NM","housing_score",85.07
87002,"zcta",2023,"NM","housing_score",92.14
87002,"zcta",2023,"NM","housing_score",92.14
87004,"zcta",2023,"NM","housing_score",96.24
87004,"zcta",2023,"NM","housing_score",96.24
87005,"zcta",2023,"NM","housing_score",NA
87005,"zcta",2023,"NM","housing_score",NA
87006,"zcta",2023,"NM","housing_score",97.95
87006,"zcta",2023,"NM","housing_score",97.95
87007,"zcta",2023,"NM","housing_score",75.11
87007,"zcta",2023,"NM","housing_score",75.11
87008,"zcta",2023,"NM","housing_score",102.54
87008,"zcta",2023,"NM","housing_score",102.54
87010,"zcta",2023,"NM","housing_score",59.57
87010,"zcta",2023,"NM","housing_score",59.57
87011,"zcta",2023,"NM","housing_score",NA
87011,"zcta",2023,"NM","housing_score",NA
87012,"zcta",2023,"NM","housing_score",70.74
87012,"zcta",2023,"NM","housing_score",70.74
87013,"zcta",2023,"NM","housing_score",37.62
87013,"zcta",2023,"NM","housing_score",37.62
87014,"zcta",2023,"NM","housing_score",80.74
87014,"zcta",2023,"NM","housing_score",80.74
87015,"zcta",2023,"NM","housing_score",101.4
87015,"zcta",2023,"NM","housing_score",101.4
87016,"zcta",2023,"NM","housing_score",67.75
87016,"zcta",2023,"NM","housing_score",67.75
87017,"zcta",2023,"NM","housing_score",79
87017,"zcta",2023,"NM","housing_score",79
87018,"zcta",2023,"NM","housing_score",57.03
87018,"zcta",2023,"NM","housing_score",57.03
87020,"zcta",2023,"NM","housing_score",94.45
87020,"zcta",2023,"NM","housing_score",94.45
87021,"zcta",2023,"NM","housing_score",74.97
87021,"zcta",2023,"NM","housing_score",74.97
87022,"zcta",2023,"NM","housing_score",81.01
87022,"zcta",2023,"NM","housing_score",81.01
87023,"zcta",2023,"NM","housing_score",71.62
87023,"zcta",2023,"NM","housing_score",71.62
87024,"zcta",2023,"NM","housing_score",84.86
87024,"zcta",2023,"NM","housing_score",84.86
87025,"zcta",2023,"NM","housing_score",83.04
87025,"zcta",2023,"NM","housing_score",83.04
87026,"zcta",2023,"NM","housing_score",60.09
87026,"zcta",2023,"NM","housing_score",60.09
87027,"zcta",2023,"NM","housing_score",69.3
87027,"zcta",2023,"NM","housing_score",69.3
87028,"zcta",2023,"NM","housing_score",44.58
87028,"zcta",2023,"NM","housing_score",44.58
87029,"zcta",2023,"NM","housing_score",69.91
87029,"zcta",2023,"NM","housing_score",69.91
87031,"zcta",2023,"NM","housing_score",106.01
87031,"zcta",2023,"NM","housing_score",106.01
87032,"zcta",2023,"NM","housing_score",79.85
87032,"zcta",2023,"NM","housing_score",79.85
87034,"zcta",2023,"NM","housing_score",48.31
87034,"zcta",2023,"NM","housing_score",48.31
87035,"zcta",2023,"NM","housing_score",87.65
87035,"zcta",2023,"NM","housing_score",87.65
87036,"zcta",2023,"NM","housing_score",63.14
87036,"zcta",2023,"NM","housing_score",63.14
87037,"zcta",2023,"NM","housing_score",29.88
87037,"zcta",2023,"NM","housing_score",29.88
87038,"zcta",2023,"NM","housing_score",82.01
87038,"zcta",2023,"NM","housing_score",82.01
87040,"zcta",2023,"NM","housing_score",19.58
87040,"zcta",2023,"NM","housing_score",19.58
87041,"zcta",2023,"NM","housing_score",88.76
87041,"zcta",2023,"NM","housing_score",88.76
87042,"zcta",2023,"NM","housing_score",104.49
87042,"zcta",2023,"NM","housing_score",104.49
87043,"zcta",2023,"NM","housing_score",111.15
87043,"zcta",2023,"NM","housing_score",111.15
87044,"zcta",2023,"NM","housing_score",72.99
87044,"zcta",2023,"NM","housing_score",72.99
87045,"zcta",2023,"NM","housing_score",30.52
87045,"zcta",2023,"NM","housing_score",30.52
87046,"zcta",2023,"NM","housing_score",50.81
87046,"zcta",2023,"NM","housing_score",50.81
