"geoid","geolevel","year","state","level","value"
48001,"county",2019,"TX","housing_score",91.42
48001,"county",2019,"TX","housing_score",91.42
48003,"county",2019,"TX","housing_score",102.2
48003,"county",2019,"TX","housing_score",102.2
48005,"county",2019,"TX","housing_score",96.19
48005,"county",2019,"TX","housing_score",96.19
48007,"county",2019,"TX","housing_score",87.13
48007,"county",2019,"TX","housing_score",87.13
48009,"county",2019,"TX","housing_score",90.09
48009,"county",2019,"TX","housing_score",90.09
48011,"county",2019,"TX","housing_score",96.54
48011,"county",2019,"TX","housing_score",96.54
48013,"county",2019,"TX","housing_score",89.69
48013,"county",2019,"TX","housing_score",89.69
48015,"county",2019,"TX","housing_score",100.79
48015,"county",2019,"TX","housing_score",100.79
48017,"county",2019,"TX","housing_score",80.54
48017,"county",2019,"TX","housing_score",80.54
48019,"county",2019,"TX","housing_score",92.6
48019,"county",2019,"TX","housing_score",92.6
48021,"county",2019,"TX","housing_score",112.52
48021,"county",2019,"TX","housing_score",112.52
48023,"county",2019,"TX","housing_score",58.58
48023,"county",2019,"TX","housing_score",58.58
48025,"county",2019,"TX","housing_score",86.5
48025,"county",2019,"TX","housing_score",86.5
48027,"county",2019,"TX","housing_score",122.43
48027,"county",2019,"TX","housing_score",122.43
48029,"county",2019,"TX","housing_score",131.23
48029,"county",2019,"TX","housing_score",131.23
48031,"county",2019,"TX","housing_score",96.28
48031,"county",2019,"TX","housing_score",96.28
48033,"county",2019,"TX","housing_score",70.72
48033,"county",2019,"TX","housing_score",70.72
48035,"county",2019,"TX","housing_score",86.99
48035,"county",2019,"TX","housing_score",86.99
48037,"county",2019,"TX","housing_score",98.85
48037,"county",2019,"TX","housing_score",98.85
48039,"county",2019,"TX","housing_score",123.26
48039,"county",2019,"TX","housing_score",123.26
48041,"county",2019,"TX","housing_score",122.35
48041,"county",2019,"TX","housing_score",122.35
48043,"county",2019,"TX","housing_score",84.85
48043,"county",2019,"TX","housing_score",84.85
48045,"county",2019,"TX","housing_score",60.46
48045,"county",2019,"TX","housing_score",60.46
48047,"county",2019,"TX","housing_score",60.65
48047,"county",2019,"TX","housing_score",60.65
48049,"county",2019,"TX","housing_score",89.39
48049,"county",2019,"TX","housing_score",89.39
48051,"county",2019,"TX","housing_score",81.54
48051,"county",2019,"TX","housing_score",81.54
48053,"county",2019,"TX","housing_score",98.84
48053,"county",2019,"TX","housing_score",98.84
48055,"county",2019,"TX","housing_score",104.8
48055,"county",2019,"TX","housing_score",104.8
48057,"county",2019,"TX","housing_score",87.45
