"geoid","geolevel","year","state","level","value"
41001,"county",2019,"OR","housing_score",96.21
41001,"county",2019,"OR","housing_score",96.21
41003,"county",2019,"OR","housing_score",127.74
41003,"county",2019,"OR","housing_score",127.74
41005,"county",2019,"OR","housing_score",138.51
41005,"county",2019,"OR","housing_score",138.51
41007,"county",2019,"OR","housing_score",111.76
41007,"county",2019,"OR","housing_score",111.76
41009,"county",2019,"OR","housing_score",120.49
41009,"county",2019,"OR","housing_score",120.49
41011,"county",2019,"OR","housing_score",107.51
41011,"county",2019,"OR","housing_score",107.51
41013,"county",2019,"OR","housing_score",109.27
41013,"county",2019,"OR","housing_score",109.27
41015,"county",2019,"OR","housing_score",99.64
41015,"county",2019,"OR","housing_score",99.64
41017,"county",2019,"OR","housing_score",127.4
41017,"county",2019,"OR","housing_score",127.4
41019,"county",2019,"OR","housing_score",107.73
41019,"county",2019,"OR","housing_score",107.73
41021,"county",2019,"OR","housing_score",97.76
41021,"county",2019,"OR","housing_score",97.76
41023,"county",2019,"OR","housing_score",82.31
41023,"county",2019,"OR","housing_score",82.31
41025,"county",2019,"OR","housing_score",88.05
41025,"county",2019,"OR","housing_score",88.05
41027,"county",2019,"OR","housing_score",119.12
41027,"county",2019,"OR","housing_score",119.12
41029,"county",2019,"OR","housing_score",121.62
41029,"county",2019,"OR","housing_score",121.62
41031,"county",2019,"OR","housing_score",110.39
41031,"county",2019,"OR","housing_score",110.39
41033,"county",2019,"OR","housing_score",112.46
41033,"county",2019,"OR","housing_score",112.46
41035,"county",2019,"OR","housing_score",105.74
41035,"county",2019,"OR","housing_score",105.74
41037,"county",2019,"OR","housing_score",92.43
41037,"county",2019,"OR","housing_score",92.43
41039,"county",2019,"OR","housing_score",124.77
41039,"county",2019,"OR","housing_score",124.77
41041,"county",2019,"OR","housing_score",106.12
41041,"county",2019,"OR","housing_score",106.12
41043,"county",2019,"OR","housing_score",122.14
41043,"county",2019,"OR","housing_score",122.14
41045,"county",2019,"OR","housing_score",102.19
41045,"county",2019,"OR","housing_score",102.19
41047,"county",2019,"OR","housing_score",127.22
41047,"county",2019,"OR","housing_score",127.22
41049,"county",2019,"OR","housing_score",104.34
41049,"county",2019,"OR","housing_score",104.34
41051,"county",2019,"OR","housing_score",141.76
41051,"county",2019,"OR","housing_score",141.76
41053,"county",2019,"OR","housing_score",126.42
41053,"county",2019,"OR","housing_score",126.42
41055,"county",2019,"OR","housing_score",87.18
41055,"county",2019,"OR","housing_score",87.18
41057,"county",2019,"OR","housing_score",101.57
41057,"county",2019,"OR","housing_score",101.57
41059,"county",2019,"OR","housing_score",112.88
41059,"county",2019,"OR","housing_score",112.88
41061,"county",2019,"OR","housing_score",110.59
41061,"county",2019,"OR","housing_score",110.59
41063,"county",2019,"OR","housing_score",95.94
41063,"county",2019,"OR","housing_score",95.94
41065,"county",2019,"OR","housing_score",113.78
41065,"county",2019,"OR","housing_score",113.78
41067,"county",2019,"OR","housing_score",143.16
41067,"county",2019,"OR","housing_score",143.16
41069,"county",2019,"OR","housing_score",79.37
41069,"county",2019,"OR","housing_score",79.37
41071,"county",2019,"OR","housing_score",128.07
41071,"county",2019,"OR","housing_score",128.07
41001,"county",2019,"OR","housing_rnk",43.1905
41001,"county",2019,"OR","housing_rnk",43.1905
41003,"county",2019,"OR","housing_rnk",91.9437
41003,"county",2019,"OR","housing_rnk",91.9437
41005,"county",2019,"OR","housing_rnk",96.3235
41005,"county",2019,"OR","housing_rnk",96.3235
41007,"county",2019,"OR","housing_rnk",74.6164
41007,"county",2019,"OR","housing_rnk",74.6164
41009,"county",2019,"OR","housing_rnk",85.4859
41009,"county",2019,"OR","housing_rnk",85.4859
41011,"county",2019,"OR","housing_rnk",66.4962
41011,"county",2019,"OR","housing_rnk",66.4962
41013,"county",2019,"OR","housing_rnk",69.789
41013,"county",2019,"OR","housing_rnk",69.789
41015,"county",2019,"OR","housing_rnk",50.6074
41015,"county",2019,"OR","housing_rnk",50.6074
41017,"county",2019,"OR","housing_rnk",91.656
41017,"county",2019,"OR","housing_rnk",91.656
41019,"county",2019,"OR","housing_rnk",67.0077
41019,"county",2019,"OR","housing_rnk",67.0077
41021,"county",2019,"OR","housing_rnk",46.6432
41021,"county",2019,"OR","housing_rnk",46.6432
41023,"county",2019,"OR","housing_rnk",17.2315
41023,"county",2019,"OR","housing_rnk",17.2315
41025,"county",2019,"OR","housing_rnk",26.4706
41025,"county",2019,"OR","housing_rnk",26.4706
41027,"county",2019,"OR","housing_rnk",84.0793
41027,"county",2019,"OR","housing_rnk",84.0793
41029,"county",2019,"OR","housing_rnk",86.5409
41029,"county",2019,"OR","housing_rnk",86.5409
41031,"county",2019,"OR","housing_rnk",71.6752
41031,"county",2019,"OR","housing_rnk",71.6752
41033,"county",2019,"OR","housing_rnk",75.6714
41033,"county",2019,"OR","housing_rnk",75.6714
41035,"county",2019,"OR","housing_rnk",63.3312
41035,"county",2019,"OR","housing_rnk",63.3312
41037,"county",2019,"OR","housing_rnk",35.6458
41037,"county",2019,"OR","housing_rnk",35.6458
41039,"county",2019,"OR","housing_rnk",89.6419
41039,"county",2019,"OR","housing_rnk",89.6419
41041,"county",2019,"OR","housing_rnk",64.0026
41041,"county",2019,"OR","housing_rnk",64.0026
41043,"county",2019,"OR","housing_rnk",87.0844
41043,"county",2019,"OR","housing_rnk",87.0844
41045,"county",2019,"OR","housing_rnk",56.234
41045,"county",2019,"OR","housing_rnk",56.234
41047,"county",2019,"OR","housing_rnk",91.5281
41047,"county",2019,"OR","housing_rnk",91.5281
41049,"county",2019,"OR","housing_rnk",60.6138
41049,"county",2019,"OR","housing_rnk",60.6138
41051,"county",2019,"OR","housing_rnk",97.3465
41051,"county",2019,"OR","housing_rnk",97.3465
41053,"county",2019,"OR","housing_rnk",90.9527
41053,"county",2019,"OR","housing_rnk",90.9527
41055,"county",2019,"OR","housing_rnk",24.9041
41055,"county",2019,"OR","housing_rnk",24.9041
41057,"county",2019,"OR","housing_rnk",54.8913
41057,"county",2019,"OR","housing_rnk",54.8913
41059,"county",2019,"OR","housing_rnk",76.3107
41059,"county",2019,"OR","housing_rnk",76.3107
41061,"county",2019,"OR","housing_rnk",72.1228
41061,"county",2019,"OR","housing_rnk",72.1228
41063,"county",2019,"OR","housing_rnk",42.5831
41063,"county",2019,"OR","housing_rnk",42.5831
41065,"county",2019,"OR","housing_rnk",77.6535
41065,"county",2019,"OR","housing_rnk",77.6535
41067,"county",2019,"OR","housing_rnk",97.7941
41067,"county",2019,"OR","housing_rnk",97.7941
41069,"county",2019,"OR","housing_rnk",13.2673
41069,"county",2019,"OR","housing_rnk",13.2673
41071,"county",2019,"OR","housing_rnk",92.1995
41071,"county",2019,"OR","housing_rnk",92.1995
41001,"county",2019,"OR","housing_state_rnk",17.1429
41001,"county",2019,"OR","housing_state_rnk",26.3991
41003,"county",2019,"OR","housing_state_rnk",88.5714
41003,"county",2019,"OR","housing_state_rnk",75.8269
41005,"county",2019,"OR","housing_state_rnk",94.2857
41005,"county",2019,"OR","housing_state_rnk",92.7105
41007,"county",2019,"OR","housing_state_rnk",54.2857
41007,"county",2019,"OR","housing_state_rnk",50.776
41009,"county",2019,"OR","housing_state_rnk",68.5714
41009,"county",2019,"OR","housing_state_rnk",64.4615
41011,"county",2019,"OR","housing_state_rnk",40
41011,"county",2019,"OR","housing_state_rnk",44.1135
41013,"county",2019,"OR","housing_state_rnk",45.7143
41013,"county",2019,"OR","housing_state_rnk",46.8726
41015,"county",2019,"OR","housing_state_rnk",22.8571
41015,"county",2019,"OR","housing_state_rnk",31.7761
41017,"county",2019,"OR","housing_state_rnk",75.2939
41017,"county",2019,"OR","housing_state_rnk",85.7143
41019,"county",2019,"OR","housing_state_rnk",42.8571
41019,"county",2019,"OR","housing_state_rnk",44.4584
41021,"county",2019,"OR","housing_state_rnk",28.829
41021,"county",2019,"OR","housing_state_rnk",20
41023,"county",2019,"OR","housing_state_rnk",2.8571
41023,"county",2019,"OR","housing_state_rnk",4.6089
41025,"county",2019,"OR","housing_state_rnk",13.6071
41025,"county",2019,"OR","housing_state_rnk",8.5714
41027,"county",2019,"OR","housing_state_rnk",65.7143
41027,"county",2019,"OR","housing_state_rnk",62.3138
41029,"county",2019,"OR","housing_state_rnk",71.4286
41029,"county",2019,"OR","housing_state_rnk",66.233
41031,"county",2019,"OR","housing_state_rnk",48.5714
41031,"county",2019,"OR","housing_state_rnk",48.6283
41033,"county",2019,"OR","housing_state_rnk",51.8733
41033,"county",2019,"OR","housing_state_rnk",57.1429
41035,"county",2019,"OR","housing_state_rnk",41.3388
41035,"county",2019,"OR","housing_state_rnk",34.2857
41037,"county",2019,"OR","housing_state_rnk",11.4286
41037,"county",2019,"OR","housing_state_rnk",20.4734
41039,"county",2019,"OR","housing_state_rnk",77.1429
41039,"county",2019,"OR","housing_state_rnk",71.171
41041,"county",2019,"OR","housing_state_rnk",41.9345
41041,"county",2019,"OR","housing_state_rnk",37.1429
