"geoid","geolevel","year","state","level","value"
19001960100,"tract",2023,"IA","housing_score",98.23
19001960100,"tract",2023,"IA","housing_score",98.23
19001960200,"tract",2023,"IA","housing_score",85.42
19001960200,"tract",2023,"IA","housing_score",85.42
19001960300,"tract",2023,"IA","housing_score",90.3
19001960300,"tract",2023,"IA","housing_score",90.3
19003950100,"tract",2023,"IA","housing_score",81.15
19003950100,"tract",2023,"IA","housing_score",81.15
19003950200,"tract",2023,"IA","housing_score",75.84
19003950200,"tract",2023,"IA","housing_score",75.84
19005960100,"tract",2023,"IA","housing_score",86.17
19005960100,"tract",2023,"IA","housing_score",86.17
19005960200,"tract",2023,"IA","housing_score",89.23
19005960200,"tract",2023,"IA","housing_score",89.23
19005960300,"tract",2023,"IA","housing_score",89.98
19005960300,"tract",2023,"IA","housing_score",89.98
19005960400,"tract",2023,"IA","housing_score",76.59
19005960400,"tract",2023,"IA","housing_score",76.59
19005960500,"tract",2023,"IA","housing_score",96.78
19005960500,"tract",2023,"IA","housing_score",96.78
19007950100,"tract",2023,"IA","housing_score",81.13
19007950100,"tract",2023,"IA","housing_score",81.13
19007950200,"tract",2023,"IA","housing_score",77.56
19007950200,"tract",2023,"IA","housing_score",77.56
19007950300,"tract",2023,"IA","housing_score",59.5
19007950300,"tract",2023,"IA","housing_score",59.5
19007950400,"tract",2023,"IA","housing_score",84.45
19007950400,"tract",2023,"IA","housing_score",84.45
19007950500,"tract",2023,"IA","housing_score",75.12
19007950500,"tract",2023,"IA","housing_score",75.12
19009070100,"tract",2023,"IA","housing_score",77.85
19009070100,"tract",2023,"IA","housing_score",77.85
19009070200,"tract",2023,"IA","housing_score",84.13
19009070200,"tract",2023,"IA","housing_score",84.13
19009070300,"tract",2023,"IA","housing_score",80.34
19009070300,"tract",2023,"IA","housing_score",80.34
19011960100,"tract",2023,"IA","housing_score",114.38
19011960100,"tract",2023,"IA","housing_score",114.38
19011960200,"tract",2023,"IA","housing_score",109.48
19011960200,"tract",2023,"IA","housing_score",109.48
19011960300,"tract",2023,"IA","housing_score",103.64
19011960300,"tract",2023,"IA","housing_score",103.64
19011960400,"tract",2023,"IA","housing_score",100.25
19011960400,"tract",2023,"IA","housing_score",100.25
19011960500,"tract",2023,"IA","housing_score",114.97
19011960500,"tract",2023,"IA","housing_score",114.97
19011960600,"tract",2023,"IA","housing_score",100.64
19011960600,"tract",2023,"IA","housing_score",100.64
19011960700,"tract",2023,"IA","housing_score",97.98
19011960700,"tract",2023,"IA","housing_score",97.98
19013000100,"tract",2023,"IA","housing_score",67.82
19013000100,"tract",2023,"IA","housing_score",67.82
19013000200,"tract",2023,"IA","housing_score",87.73
19013000200,"tract",2023,"IA","housing_score",87.73
19013000300,"tract",2023,"IA","housing_score",78.28
19013000300,"tract",2023,"IA","housing_score",78.28
19013000400,"tract",2023,"IA","housing_score",99.23
19013000400,"tract",2023,"IA","housing_score",99.23
19013000500,"tract",2023,"IA","housing_score",77.95
19013000500,"tract",2023,"IA","housing_score",77.95
19013000700,"tract",2023,"IA","housing_score",79.46
19013000700,"tract",2023,"IA","housing_score",79.46
19013000800,"tract",2023,"IA","housing_score",86.21
19013000800,"tract",2023,"IA","housing_score",86.21
19013000900,"tract",2023,"IA","housing_score",80.51
19013000900,"tract",2023,"IA","housing_score",80.51
19013001000,"tract",2023,"IA","housing_score",99.19
