"geoid","geolevel","year","state","level","value"
38001965600,"tract",2023,"ND","housing_score",72.97
38001965600,"tract",2023,"ND","housing_score",72.97
38003967900,"tract",2023,"ND","housing_score",83.34
38003967900,"tract",2023,"ND","housing_score",83.34
38003968000,"tract",2023,"ND","housing_score",85.32
38003968000,"tract",2023,"ND","housing_score",85.32
38003968200,"tract",2023,"ND","housing_score",91.97
38003968200,"tract",2023,"ND","housing_score",91.97
38003968300,"tract",2023,"ND","housing_score",95.37
38003968300,"tract",2023,"ND","housing_score",95.37
38005940100,"tract",2023,"ND","housing_score",57.61
38005940100,"tract",2023,"ND","housing_score",57.61
38005940200,"tract",2023,"ND","housing_score",75.02
38005940200,"tract",2023,"ND","housing_score",75.02
38005956700,"tract",2023,"ND","housing_score",74.78
38005956700,"tract",2023,"ND","housing_score",74.78
38007963100,"tract",2023,"ND","housing_score",80.18
38007963100,"tract",2023,"ND","housing_score",80.18
38009952300,"tract",2023,"ND","housing_score",87.68
38009952300,"tract",2023,"ND","housing_score",87.68
38009952400,"tract",2023,"ND","housing_score",66.72
38009952400,"tract",2023,"ND","housing_score",66.72
38009952500,"tract",2023,"ND","housing_score",78.28
38009952500,"tract",2023,"ND","housing_score",78.28
38011965200,"tract",2023,"ND","housing_score",83.91
38011965200,"tract",2023,"ND","housing_score",83.91
38011965300,"tract",2023,"ND","housing_score",77.94
38011965300,"tract",2023,"ND","housing_score",77.94
38013953300,"tract",2023,"ND","housing_score",59.64
38013953300,"tract",2023,"ND","housing_score",59.64
38015010100,"tract",2023,"ND","housing_score",84.32
38015010100,"tract",2023,"ND","housing_score",84.32
38015010200,"tract",2023,"ND","housing_score",86.34
38015010200,"tract",2023,"ND","housing_score",86.34
38015010300,"tract",2023,"ND","housing_score",90.3
38015010300,"tract",2023,"ND","housing_score",90.3
38015010400,"tract",2023,"ND","housing_score",99.64
38015010400,"tract",2023,"ND","housing_score",99.64
38015010500,"tract",2023,"ND","housing_score",110.54
38015010500,"tract",2023,"ND","housing_score",110.54
38015010600,"tract",2023,"ND","housing_score",86.74
38015010600,"tract",2023,"ND","housing_score",86.74
38015010700,"tract",2023,"ND","housing_score",108.93
38015010700,"tract",2023,"ND","housing_score",108.93
38015010800,"tract",2023,"ND","housing_score",82.04
38015010800,"tract",2023,"ND","housing_score",82.04
38015010900,"tract",2023,"ND","housing_score",107.06
38015010900,"tract",2023,"ND","housing_score",107.06
38015011001,"tract",2023,"ND","housing_score",93.04
38015011001,"tract",2023,"ND","housing_score",93.04
38015011002,"tract",2023,"ND","housing_score",126.7
38015011002,"tract",2023,"ND","housing_score",126.7
38015011101,"tract",2023,"ND","housing_score",97.76
38015011101,"tract",2023,"ND","housing_score",97.76
38015011103,"tract",2023,"ND","housing_score",90.89
38015011103,"tract",2023,"ND","housing_score",90.89
38015011104,"tract",2023,"ND","housing_score",135.81
38015011104,"tract",2023,"ND","housing_score",135.81
38015011105,"tract",2023,"ND","housing_score",128.55
38015011105,"tract",2023,"ND","housing_score",128.55
38015011200,"tract",2023,"ND","housing_score",111.76
38015011200,"tract",2023,"ND","housing_score",111.76
38015011300,"tract",2023,"ND","housing_score",122.65
38015011300,"tract",2023,"ND","housing_score",122.65
38015011400,"tract",2023,"ND","housing_score",113.27
38015011400,"tract",2023,"ND","housing_score",113.27
38015011500,"tract",2023,"ND","housing_score",96.15
38015011500,"tract",2023,"ND","housing_score",96.15
38017000100,"tract",2023,"ND","housing_score",119.39
38017000100,"tract",2023,"ND","housing_score",119.39
38017000203,"tract",2023,"ND","housing_score",76.83
38017000203,"tract",2023,"ND","housing_score",76.83
38017000204,"tract",2023,"ND","housing_score",84.21
38017000204,"tract",2023,"ND","housing_score",84.21
38017000300,"tract",2023,"ND","housing_score",NA
38017000300,"tract",2023,"ND","housing_score",NA
38017000400,"tract",2023,"ND","housing_score",105.98
38017000400,"tract",2023,"ND","housing_score",105.98
38017000501,"tract",2023,"ND","housing_score",88.78
38017000501,"tract",2023,"ND","housing_score",88.78
38017000502,"tract",2023,"ND","housing_score",88.53
38017000502,"tract",2023,"ND","housing_score",88.53
38017000601,"tract",2023,"ND","housing_score",91.82
38017000601,"tract",2023,"ND","housing_score",91.82
38017000602,"tract",2023,"ND","housing_score",75.23
38017000602,"tract",2023,"ND","housing_score",75.23
38017000700,"tract",2023,"ND","housing_score",49.55
38017000700,"tract",2023,"ND","housing_score",49.55
38017000801,"tract",2023,"ND","housing_score",92.18
38017000801,"tract",2023,"ND","housing_score",92.18
38017000802,"tract",2023,"ND","housing_score",98.29
38017000802,"tract",2023,"ND","housing_score",98.29
38017000901,"tract",2023,"ND","housing_score",96.64
38017000901,"tract",2023,"ND","housing_score",96.64
38017000903,"tract",2023,"ND","housing_score",81.16
38017000903,"tract",2023,"ND","housing_score",81.16
38017000904,"tract",2023,"ND","housing_score",98.89
38017000904,"tract",2023,"ND","housing_score",98.89
38017001003,"tract",2023,"ND","housing_score",82.96
38017001003,"tract",2023,"ND","housing_score",82.96
38017001004,"tract",2023,"ND","housing_score",85.48
38017001004,"tract",2023,"ND","housing_score",85.48
38017010106,"tract",2023,"ND","housing_score",64.77
38017010106,"tract",2023,"ND","housing_score",64.77
38017010107,"tract",2023,"ND","housing_score",71.89
38017010107,"tract",2023,"ND","housing_score",71.89
38017010109,"tract",2023,"ND","housing_score",115.99
38017010109,"tract",2023,"ND","housing_score",115.99
38017010110,"tract",2023,"ND","housing_score",106.61
38017010110,"tract",2023,"ND","housing_score",106.61
38017010111,"tract",2023,"ND","housing_score",83.85
38017010111,"tract",2023,"ND","housing_score",83.85
38017010201,"tract",2023,"ND","housing_score",111.17
38017010201,"tract",2023,"ND","housing_score",111.17
38017010205,"tract",2023,"ND","housing_score",115.92
