"geoid","geolevel","year","state","level","value"
45001950100,"tract",2023,"SC","housing_score",75.98
45001950100,"tract",2023,"SC","housing_score",75.98
45001950200,"tract",2023,"SC","housing_score",75.13
45001950200,"tract",2023,"SC","housing_score",75.13
45001950300,"tract",2023,"SC","housing_score",91.97
45001950300,"tract",2023,"SC","housing_score",91.97
45001950401,"tract",2023,"SC","housing_score",96.71
45001950401,"tract",2023,"SC","housing_score",96.71
45001950402,"tract",2023,"SC","housing_score",90.73
45001950402,"tract",2023,"SC","housing_score",90.73
45001950500,"tract",2023,"SC","housing_score",77.38
45001950500,"tract",2023,"SC","housing_score",77.38
45001950600,"tract",2023,"SC","housing_score",73.07
45001950600,"tract",2023,"SC","housing_score",73.07
45003020100,"tract",2023,"SC","housing_score",86.1
45003020100,"tract",2023,"SC","housing_score",86.1
45003020200,"tract",2023,"SC","housing_score",105.06
45003020200,"tract",2023,"SC","housing_score",105.06
45003020301,"tract",2023,"SC","housing_score",89.84
45003020301,"tract",2023,"SC","housing_score",89.84
45003020303,"tract",2023,"SC","housing_score",78.84
45003020303,"tract",2023,"SC","housing_score",78.84
45003020304,"tract",2023,"SC","housing_score",96.24
45003020304,"tract",2023,"SC","housing_score",96.24
45003020401,"tract",2023,"SC","housing_score",125.88
45003020401,"tract",2023,"SC","housing_score",125.88
45003020402,"tract",2023,"SC","housing_score",57.52
45003020402,"tract",2023,"SC","housing_score",57.52
45003020500,"tract",2023,"SC","housing_score",111.82
45003020500,"tract",2023,"SC","housing_score",111.82
45003020601,"tract",2023,"SC","housing_score",114.66
45003020601,"tract",2023,"SC","housing_score",114.66
45003020603,"tract",2023,"SC","housing_score",102.01
45003020603,"tract",2023,"SC","housing_score",102.01
45003020604,"tract",2023,"SC","housing_score",83.45
45003020604,"tract",2023,"SC","housing_score",83.45
45003020701,"tract",2023,"SC","housing_score",100
45003020701,"tract",2023,"SC","housing_score",100
45003020702,"tract",2023,"SC","housing_score",78.86
45003020702,"tract",2023,"SC","housing_score",78.86
45003020801,"tract",2023,"SC","housing_score",107.67
45003020801,"tract",2023,"SC","housing_score",107.67
45003020802,"tract",2023,"SC","housing_score",101.12
45003020802,"tract",2023,"SC","housing_score",101.12
45003020901,"tract",2023,"SC","housing_score",87.31
45003020901,"tract",2023,"SC","housing_score",87.31
45003020903,"tract",2023,"SC","housing_score",108.9
45003020903,"tract",2023,"SC","housing_score",108.9
45003020904,"tract",2023,"SC","housing_score",100.66
45003020904,"tract",2023,"SC","housing_score",100.66
45003021001,"tract",2023,"SC","housing_score",86.94
45003021001,"tract",2023,"SC","housing_score",86.94
45003021003,"tract",2023,"SC","housing_score",96.92
45003021003,"tract",2023,"SC","housing_score",96.92
45003021004,"tract",2023,"SC","housing_score",81.62
45003021004,"tract",2023,"SC","housing_score",81.62
45003021101,"tract",2023,"SC","housing_score",67.7
45003021101,"tract",2023,"SC","housing_score",67.7
