"geoid","geolevel","year","state","level","value"
30002,"zcta",2019,"GA","housing_score",119.12
30002,"zcta",2019,"GA","housing_score",119.12
30004,"zcta",2019,"GA","housing_score",143.91
30004,"zcta",2019,"GA","housing_score",143.91
30005,"zcta",2019,"GA","housing_score",139.45
30005,"zcta",2019,"GA","housing_score",139.45
30008,"zcta",2019,"GA","housing_score",120.89
30008,"zcta",2019,"GA","housing_score",120.89
30009,"zcta",2019,"GA","housing_score",128.41
30009,"zcta",2019,"GA","housing_score",128.41
30011,"zcta",2019,"GA","housing_score",112.38
30011,"zcta",2019,"GA","housing_score",112.38
30012,"zcta",2019,"GA","housing_score",114.46
30012,"zcta",2019,"GA","housing_score",114.46
30013,"zcta",2019,"GA","housing_score",123.3
30013,"zcta",2019,"GA","housing_score",123.3
30014,"zcta",2019,"GA","housing_score",118.38
30014,"zcta",2019,"GA","housing_score",118.38
30016,"zcta",2019,"GA","housing_score",125.92
30016,"zcta",2019,"GA","housing_score",125.92
30017,"zcta",2019,"GA","housing_score",128.07
30017,"zcta",2019,"GA","housing_score",128.07
30019,"zcta",2019,"GA","housing_score",134.61
30019,"zcta",2019,"GA","housing_score",134.61
30021,"zcta",2019,"GA","housing_score",117.97
30021,"zcta",2019,"GA","housing_score",117.97
30022,"zcta",2019,"GA","housing_score",141.2
30022,"zcta",2019,"GA","housing_score",141.2
30024,"zcta",2019,"GA","housing_score",144.6
30024,"zcta",2019,"GA","housing_score",144.6
30025,"zcta",2019,"GA","housing_score",110.16
30025,"zcta",2019,"GA","housing_score",110.16
30028,"zcta",2019,"GA","housing_score",126.66
30028,"zcta",2019,"GA","housing_score",126.66
30030,"zcta",2019,"GA","housing_score",132.24
30030,"zcta",2019,"GA","housing_score",132.24
30032,"zcta",2019,"GA","housing_score",116.44
30032,"zcta",2019,"GA","housing_score",116.44
30033,"zcta",2019,"GA","housing_score",124.43
30033,"zcta",2019,"GA","housing_score",124.43
30034,"zcta",2019,"GA","housing_score",120.67
