"geoid","geolevel","year","state","level","value"
24701,"zcta",2019,"WV","housing_score",90.05
24701,"zcta",2019,"WV","housing_score",90.05
24712,"zcta",2019,"WV","housing_score",88.66
24712,"zcta",2019,"WV","housing_score",88.66
24714,"zcta",2019,"WV","housing_score",85.57
24714,"zcta",2019,"WV","housing_score",85.57
24715,"zcta",2019,"WV","housing_score",63.58
24715,"zcta",2019,"WV","housing_score",63.58
24716,"zcta",2019,"WV","housing_score",99.82
24716,"zcta",2019,"WV","housing_score",99.82
24719,"zcta",2019,"WV","housing_score",NA
24719,"zcta",2019,"WV","housing_score",NA
24724,"zcta",2019,"WV","housing_score",51.88
24724,"zcta",2019,"WV","housing_score",51.88
24726,"zcta",2019,"WV","housing_score",89.35
24726,"zcta",2019,"WV","housing_score",89.35
24729,"zcta",2019,"WV","housing_score",75.83
24729,"zcta",2019,"WV","housing_score",75.83
24731,"zcta",2019,"WV","housing_score",90.63
24731,"zcta",2019,"WV","housing_score",90.63
24733,"zcta",2019,"WV","housing_score",90.77
24733,"zcta",2019,"WV","housing_score",90.77
24736,"zcta",2019,"WV","housing_score",36.55
24736,"zcta",2019,"WV","housing_score",36.55
24737,"zcta",2019,"WV","housing_score",91.82
24737,"zcta",2019,"WV","housing_score",91.82
24738,"zcta",2019,"WV","housing_score",73.31
24738,"zcta",2019,"WV","housing_score",73.31
24740,"zcta",2019,"WV","housing_score",96.77
24740,"zcta",2019,"WV","housing_score",96.77
24747,"zcta",2019,"WV","housing_score",81.21
24747,"zcta",2019,"WV","housing_score",81.21
24801,"zcta",2019,"WV","housing_score",68.61
24801,"zcta",2019,"WV","housing_score",68.61
24808,"zcta",2019,"WV","housing_score",42.76
24808,"zcta",2019,"WV","housing_score",42.76
24811,"zcta",2019,"WV","housing_score",78.73
24811,"zcta",2019,"WV","housing_score",78.73
24813,"zcta",2019,"WV","housing_score",84.87
24813,"zcta",2019,"WV","housing_score",84.87
24815,"zcta",2019,"WV","housing_score",73.71
24815,"zcta",2019,"WV","housing_score",73.71
24816,"zcta",2019,"WV","housing_score",84.8
24816,"zcta",2019,"WV","housing_score",84.8
24817,"zcta",2019,"WV","housing_score",74.07
24817,"zcta",2019,"WV","housing_score",74.07
24818,"zcta",2019,"WV","housing_score",62.17
24818,"zcta",2019,"WV","housing_score",62.17
24822,"zcta",2019,"WV","housing_score",85.38
